time,type,result,userid,username,database,client_conninfo,object_name,detail_info
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230002)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230003)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230004)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230005)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230006)"
2023-07-06 04:38:12+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_proc,"SELECT pp.oid as poid, pp.* FROM pg_catalog.pg_proc pp WHERE pp.proname ILIKE '2023' AND pp.pronamespace IN (2200,11) ORDER BY pp.proname LIMIT 10"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230007)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230008)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230009)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230010)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230011)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230012)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230013)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230014)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230015)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230016)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230017)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230018)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230019)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230020)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230021)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230022)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230023)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230024)"
2023-07-06 04:35:14+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - Main <db_school>@10.0.2.2,score,SELECT x.* FROM public.score x
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230025)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230026)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230027)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230028)"
2023-07-07 05:59:05+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,teacher,SELECT * FROM public.teacher WHERE teacher_id=(103)
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230029)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230030)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230031)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230032)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230033)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230034)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230035)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230036)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230037)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230038)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230039)"
2023-07-06 04:35:04+08,dml_action_select,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,score,"SELECT s.student_id, s.""name"", c.cname, s2.score 
                    FROM public.score s2, public.course c, public.student s 
                    WHERE s2.course_id = c.course_id AND s2.student_id = s.student_id AND s.student_id=(20230040)"
2023-07-06 04:35:04+08,user_logout,ok,32962,s_coder,db_school,[unknown]@10.0.2.2,db_school,logout db(db_school) success
2023-07-06 04:35:04+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,SELECT * FROM public.score WHERE course_id=(10) ORDER BY score desc;
2023-07-06 04:35:04+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,SELECT * FROM public.score WHERE course_id=(11) ORDER BY score desc;
2023-07-06 04:35:04+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,SELECT * FROM public.score WHERE course_id=(12) ORDER BY score desc;
2023-07-06 04:35:04+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,SELECT * FROM public.score WHERE course_id=(13) ORDER BY score desc;
2023-07-06 04:35:04+08,dml_action_select,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,score,SELECT * FROM public.score WHERE course_id=(14) ORDER BY score desc;
2023-07-06 04:35:04+08,user_logout,ok,32958,t_coder,db_school,[unknown]@10.0.2.2,db_school,logout db(db_school) success
2023-07-06 04:35:17+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - Main <db_school>@10.0.2.2,score,SELECT x.* FROM public.score x
2023-07-06 04:35:17+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - Main <db_school>@10.0.2.2,score,SELECT x.* FROM public.score x
2023-07-06 04:36:05+08,login_failed,failed,24587,pm,postgres,[unknown]@[local],postgres,login db(postgres)failed with no password
2023-07-06 04:36:11+08,login_success,ok,24587,pm,postgres,gsql@[local],postgres,"login db(postgres) success,the current user is:pm"
2023-07-06 04:36:11+08,dml_action_select,ok,24587,pm,postgres,gsql@[local],pg_settings,"select name, setting from pg_settings where name in ('connection_info')"
2023-07-06 04:36:11+08,set_parameter,ok,24587,pm,postgres,gsql@[local],connection_info,"SET connection_info = '{""driver_name"":""libpq"",""driver_version"":""(GaussDB Kernel V500R002C00 build ) compiled at 2022-12-27 22:27:13 commit 0 last mr  ""}'"
2023-07-06 04:36:11+08,dml_action_select,ok,24587,pm,postgres,gsql@[local],*RESULT*,SELECT VERSION()
2023-07-06 04:36:11+08,dml_action_select,ok,24587,pm,postgres,gsql@[local],*RESULT*,SELECT intervaltonum(gs_password_deadline())
2023-07-06 04:36:11+08,dml_action_select,ok,24587,pm,postgres,gsql@[local],*RESULT*,SELECT gs_password_notifytime()
2023-07-06 04:37:15+08,dml_action_select,ok,24587,pm,postgres,gsql@[local],*RESULT*,select current_timestamp;
2023-07-06 04:38:12+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_class,"SELECT pc.oid,pc.relname,pc.relnamespace,pc.relkind FROM pg_catalog.pg_class pc WHERE pc.relkind in('r','v','m','f','p') AND pc.relname ILIKE '53' AND pc.relnamespace IN (2200,11) ORDER BY pc.relname LIMIT 10"
2023-07-06 04:38:12+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_proc,"SELECT pp.oid as poid, pp.* FROM pg_catalog.pg_proc pp WHERE pp.proname ILIKE '53' AND pp.pronamespace IN (2200,11) ORDER BY pp.proname LIMIT 10"
2023-07-06 04:38:12+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_class,"SELECT pc.oid,pc.relname,pc.relnamespace,pc.relkind FROM pg_catalog.pg_class pc WHERE pc.relkind in('r','v','m','f','p') AND pc.relname ILIKE '2023' AND pc.relnamespace IN (2200,11) ORDER BY pc.relname LIMIT 10"
2023-07-06 04:38:21+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_class,"SELECT pc.oid,pc.relname,pc.relnamespace,pc.relkind FROM pg_catalog.pg_class pc WHERE pc.relkind in('r','v','m','f','p') AND pc.relname ILIKE '01' AND pc.relnamespace IN (2200,11) ORDER BY pc.relname LIMIT 10"
2023-07-06 04:38:21+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_proc,"SELECT pp.oid as poid, pp.* FROM pg_catalog.pg_proc pp WHERE pp.proname ILIKE '01' AND pp.pronamespace IN (2200,11) ORDER BY pp.proname LIMIT 10"
2023-07-06 04:38:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:38:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:38:28+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:38:28+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:38:47+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:38:48+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:39:53+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:39:53+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:02+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:40:02+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:04+08,user_logout,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script.sql>@10.0.2.2,db_school,"session timeout, logout db(db_school) success"
2023-07-06 04:40:04+08,user_logout,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-2.sql>@10.0.2.2,db_school,"session timeout, logout db(db_school) success"
2023-07-06 04:40:04+08,user_logout,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-4.sql>@10.0.2.2,db_school,"session timeout, logout db(db_school) success"
2023-07-06 04:40:05+08,user_logout,ok,24587,pm,db_school,DBeaver 22.2.2 - Metadata <db_school>@10.0.2.2,db_school,"session timeout, logout db(db_school) success"
2023-07-06 04:40:10+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:40:10+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:15+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00')"
2023-07-06 04:40:15+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:18+08,user_logout,ok,24587,pm,postgres,gsql@[local],postgres,logout db(postgres) success
2023-07-06 04:40:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:27+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:37+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:37+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:38+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_query_audit,"-- SELECT * INTO pm.audit_log FROM pg_query_audit('2023-07-05 02:01:53','2023-07-10 08:00:00');
-- 
SELECT * FROM pg_query_audit('2023-07-06 02:01:53','2023-07-06 08:00:00') where database = 'db_school'"
2023-07-06 04:40:39+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,*RESULT*,"SELECT current_schema(),session_user"
2023-07-06 04:41:20+08,dml_action_select,ok,24587,pm,db_school,DBeaver 22.2.2 - SQLEditor <Script-3.sql>@10.0.2.2,pg_class,"SELECT pc.oid,pc.relname,pc.relnamespace,pc.relkind FROM pg_catalog.pg_class pc WHERE pc.relkind in('r','v','m','f','p') AND pc.relname ILIKE 'pg_query_audit' AND pc.relnamespace IN (2200,11) ORDER BY pc.relname LIMIT 2"
